URL_PAGINA_ORIGEN;URL_DESTINO_INVALIDA
https://buenosaires.gob.ar/infracciones;https://buenosaires.gob.ar/terminos-y-condiciones-consulta-de-infracciones
https://buenosaires.gob.ar/tramites/solicitud-de-resolucion-de-actas-por-faltas-especiales;https://buenosaires.gob.ar/gobierno/transparencia 
https://www.buenosaires.gob.ar/laciudad/telefonosutiles;https://www.buenosaires.gob.ar/gobierno/transparencia 
https://www.buenosaires.gob.ar/privacidad;https://es.foursquare.com/legal/privacy
https://buenosaires.gob.ar/justicia-y-seguridad;https://buenosaires.gob.ar/tramites/inscripcion-al-registro-de-camaras-de-videovigilancia-privadas-recavip-ley-5688-libro-vii-2
https://buenosaires.gob.ar/justicia-y-seguridad;https://concursosgcaba.buenosaires.gob.ar
https://buenosaires.gob.ar/tramites/resolucion-de-infraccion-por-retencion-de-licencia-o-vehiculo;https://buenosaires.gob.ar/gobierno/atencion-ciudadana
https://boletinoficial.buenosaires.gob.ar;"https://boletinoficial.buenosaires.gob.ar/filtraResultados(); return false;"
https://boletinoficial.buenosaires.gob.ar;http://www.reddeboletines.gob.ar/
https://formulario-legajo.buenosaires.gob.ar/consulta-legajo/;https://buenosaires.gob.ar/rss/noticias
https://formulario-legajo.buenosaires.gob.ar/consulta-legajo/;https://buenosaires.gob.ar/justiciayseguridad/licencias-de-conducir
https://formulario-legajo.buenosaires.gob.ar/consulta-legajo/;https://buenosaires.gob.ar/aplicacionesmoviles
https://formulario-legajo.buenosaires.gob.ar/consulta-legajo/;https://www.buenosaires.gob.ar/oficiosjudiciales
https://formulario-legajo.buenosaires.gob.ar/consulta-legajo/;https://formulario-legajo.buenosaires.gob.ar/consulta-legajo/close_bweb_header()
https://formulario-legajo.buenosaires.gob.ar/consulta-legajo/;https://www.turismo.buenosaires.gob.ar/es
https://formulario-legajo.buenosaires.gob.ar/consulta-legajo/;https://buenosaires.gob.ar/justiciayseguridad/licencias-de-conducir/consulta-de-infracciones/consulta-de-legajo
https://formulario-legajo.buenosaires.gob.ar/consulta-legajo/;https://disfrutemosba.buenosaires.gob.ar/
https://formulario-legajo.buenosaires.gob.ar/consulta-legajo/;https://www.buenosaires.gob.ar/gestion-comunal-y-atencion-ciudadana/terminos-y-condiciones-consulta-de-infracciones
https://www.buenosaires.gob.ar/gobierno/transparencia;https://www.buenosaires.gob.ar/igualdaddegenero
https://www.buenosaires.gob.ar/gobierno/transparencia;https://www.buenosaires.gob.ar/jefedegobierno/transparencia/proyectos-especiales
https://buenosaires.gob.ar/tramites/denuncia-de-venta-de-dominio;https://buenosaires.gob.ar/jefatura-de-gabinete
https://buenosaires.gob.ar/jefaturadegabinete;https://buenosaires.gob.ar/gsanchezzinny@buenosaires.gob.ar
https://www.buenosaires.gob.ar/jefaturadegabinete;https://www.buenosaires.gob.ar/gsanchezzinny@buenosaires.gob.ar
https://buenosaires.gob.ar/legalytecnica;https://buenosaires.gob.ar/gobierno/atencion-ciudadana/tramites
https://buenosaires.gob.ar/legalytecnica;https://www.tsjbaires.gov.ar/
https://buenosaires.gob.ar/legalytecnica;https://concursosgcaba.buenosaires.gob.ar/concursos
https://buenosaires.gob.ar/legalytecnica;https://www.agcba.gov.ar/web/index.php
https://buenosaires.gob.ar/infraestructura;https://concursosgcaba.buenosaires.gob.ar/
https://buenosaires.gob.ar/infraestructura;https://buenosaires.gob.ar/tramites/verificacion-tecnica-vehicular-obligatoria-1
https://buenosaires.gob.ar/infraestructura;https://buenosaires.gob.ar/node/92465
https://buenosaires.gob.ar/infraestructura;https://www.ausa.com.ar/
https://buenosaires.gob.ar/infraestructura/movilidad;https://buenosaires.gob.ar/tramites/denuncia-por-automovil-abandonado-en-la-publica-2
https://buenosaires.gob.ar/infraestructura/movilidad;https://buenosaires.gob.ar/node/56653
https://buenosaires.gob.ar/infraestructura/movilidad;https://buenosaires.gob.ar/tramites/consulta-de-infracciones-2
https://buenosaires.gob.ar/infraestructura/movilidad;https://buenosaires.gob.ar/tramites/grabado-de-autopartes-de-vehiculos-automotores-1
https://buenosaires.gob.ar/infraestructura/movilidad;https://buenosaires.gob.ar/movilidad/controlyseguridadvial/concurso-de-educacion-vial-para-escuelas-ciudad-de-buenos-aires
https://formulario-sigeci.buenosaires.gob.ar/InicioTramiteComun?idPrestacion=1023;https://formulario-sigeci.buenosaires.gob.ar/auth/realms/miba/broker/mail/login?client_id=turnos-sigeci&tab_id=1AU1mqwSdpU&session_code=2gEhzYhL0YoEKUlZ7fo79lF2fi1qbiGTnzRpfppC-K8&password-reset=true
https://formulario-sigeci.buenosaires.gob.ar/InicioTramiteComun?idPrestacion=1023;"https://formulario-sigeci.buenosaires.gob.ar/return checkDobleClickRedSocial('/auth/realms/miba/broker/quark-id/login?client_id=turnos-sigeci&tab_id=1AU1mqwSdpU&session_code=2gEhzYhL0YoEKUlZ7fo79lF2fi1qbiGTnzRpfppC-K8');"
https://formulario-sigeci.buenosaires.gob.ar/InicioTramiteComun?idPrestacion=1023;https://drive.google.com/file/d/1teZP5oGDn7rCI0JJ0LfRNUuW6CuvCXAC/view?usp=sharing
https://formulario-sigeci.buenosaires.gob.ar/InicioTramiteComun?idPrestacion=1023;http://www2.cedom.gob.ar/es/legislacion/normas/leyes/ley1845.html
https://formulario-sigeci.buenosaires.gob.ar/InicioTramiteComun?idPrestacion=1023;http://www2.cedom.gob.ar/es/legislacion/normas/leyes/ley4496.html
https://formulario-sigeci.buenosaires.gob.ar/InicioTramiteComun?idPrestacion=1023;https://formulario-sigeci.buenosaires.gob.ar/ingresarConEmail('email','div-error-email','error-email','kc-form-login','')
https://formulario-sigeci.buenosaires.gob.ar/InicioTramiteComun?idPrestacion=1023;https://formulario-sigeci.buenosaires.gob.ar/auth/realms/miba/login-actions/reset-credentials?client_id=turnos-sigeci&tab_id=1AU1mqwSdpU
https://formulario-sigeci.buenosaires.gob.ar/InicioTramiteComun?idPrestacion=1023;https://formulario-sigeci.buenosaires.gob.ar/auth/realms/miba/broker/mail/login?client_id=turnos-sigeci&tab_id=1AU1mqwSdpU&session_code=2gEhzYhL0YoEKUlZ7fo79lF2fi1qbiGTnzRpfppC-K8&create=true
https://formulario-sigeci.buenosaires.gob.ar/InicioTramiteComun?idPrestacion=1023;https://formulario-sigeci.buenosaires.gob.ar/auth/realms/miba/broker/mail/login?client_id=turnos-sigeci&tab_id=1AU1mqwSdpU&session_code=2gEhzYhL0YoEKUlZ7fo79lF2fi1qbiGTnzRpfppC-K8
https://formulario-sigeci.buenosaires.gob.ar/InicioTramitePresunto?idPrestacion=1021;https://www.buenosaires.gob.ar/innovacion/ciudadinteligente/gestiondigital/webs-y-apps
https://formulario-sigeci.buenosaires.gob.ar/InicioTramitePresunto?idPrestacion=1021;https://www.buenosaires.gob.ar/ecobici
https://formulario-sigeci.buenosaires.gob.ar/InicioTramitePresunto?idPrestacion=1021;https://www.buenosaires.gob.ar/desarrollourbano
https://formulario-sigeci.buenosaires.gob.ar/InicioTramitePresunto?idPrestacion=1021;https://disfrutemosba.buenosaires.gob.ar
https://formulario-sigeci.buenosaires.gob.ar/InicioTramitePresunto?idPrestacion=1021;https://www.buenosaires.gob.ar/accesible
https://formulario-sigeci.buenosaires.gob.ar/InicioTramitePresunto?idPrestacion=1021;https://www.buenosaires.gob.ar/tramites/turnos/vtv
https://formulario-sigeci.buenosaires.gob.ar/InicioTramitePresunto?idPrestacion=1021;https://formulario-sigeci.buenosaires.gob.ar/rss/noticias
https://buenosaires.gob.ar/gobierno/licencias-de-conducir/sistema-de-evaluacion-permanente-de-conductores;https://app.concodigo.com/scoring
https://www.buenosaires.gob.ar/tramites;https://www.buenosaires.gob.ar/gobierno/atencion-ciudadana
https://buenosaires.gob.ar/legalytecnica/oficina-de-integridad-publica/declaraciones-juradas;https://buenosaires.gob.ar/node/16034
https://buenosaires.gob.ar/seguridad-privada-y-custodia-de-bienes/registros-publicos;https://buenosaires.gob.ar/contenido/contacto-22
https://www.buenosaires.gob.ar/presupuestoabierto;https://data.buenosaires.gob.ar/dataset/presupuesto-ejecutado
https://buenosaires.gob.ar/gobierno;https://buenosaires.gob.ar/jmacri@buenosaires.gob.ar
https://buenosaires.gob.ar/gobierno;https://buenosaires.gob.ar/hlarreta@buenosaires.gob.ar
https://buenosaires.gob.ar/gobierno;https://x.com/cesartorresok
https://ash.buenosaires.gob.ar/comunas;https://ash.buenosaires.gob.ar/gobierno/transparencia 
https://buenosaires.gob.ar/jefedegobierno;https://buenosaires.gob.ar/jefe-de-gobierno-0
https://formulario-sigeci.buenosaires.gob.ar/InicioTramiteComun?idPrestacion=3084;https://formulario-sigeci.buenosaires.gob.ar/auth/realms/miba/broker/mail/login?client_id=turnos-sigeci&tab_id=27_f46LOlME&session_code=JikVVvF7202O5OJyyeSV9UR3LiiFZV2vTALf-RxWx7k&create=true
https://formulario-sigeci.buenosaires.gob.ar/InicioTramiteComun?idPrestacion=3084;"https://formulario-sigeci.buenosaires.gob.ar/return checkDobleClickRedSocial('/auth/realms/miba/broker/quark-id/login?client_id=turnos-sigeci&tab_id=27_f46LOlME&session_code=JikVVvF7202O5OJyyeSV9UR3LiiFZV2vTALf-RxWx7k');"
https://formulario-sigeci.buenosaires.gob.ar/InicioTramiteComun?idPrestacion=3084;https://formulario-sigeci.buenosaires.gob.ar/auth/realms/miba/login-actions/reset-credentials?client_id=turnos-sigeci&tab_id=27_f46LOlME
